x,y,utc
252213.6218408962,254267.3891686594,1503807700
246141.05975387606,256277.47940641228,1504209200
250697.97368098286,255790.8001478228,1504197939
252213.6218408962,254267.3891686594,1503823074
252213.6218408962,254267.3891686594,1503795214
252213.6218408962,254267.3891686594,1504000331
246172.8749559166,256233.28161574312,1504200901
252213.6218408962,254267.3891686594,1503765020
252213.6218408962,254267.3891686594,1503970181
252213.6218408962,254267.3891686594,1503790704
252213.6218408962,254267.3891686594,1503835653
252213.6218408962,254267.3891686594,1503976172
252711.0295878284,254058.43770787684,1503843683
250687.20065997398,255868.2508428211,1504222124
252213.6218408962,254267.3891686594,1504119301
252213.6218408962,254267.3891686594,1504156395
252213.6218408962,254267.3891686594,1503992782
252213.6218408962,254267.3891686594,1504148458
252213.6218408962,254267.3891686594,1504173756
252213.6218408962,254267.3891686594,1503798364
252213.6218408962,254267.3891686594,1503829992
252213.6218408962,254267.3891686594,1503651602
252213.6218408962,254267.3891686594,1503728724
252213.6218408962,254267.3891686594,1504004791
252213.6218408962,254267.3891686594,1503763796
252213.6218408962,254267.3891686594,1503804673
252213.6218408962,254267.3891686594,1503794583
252213.6218408962,254267.3891686594,1503649244
246141.08613952307,256266.41105399904,1504206799
254702.1061666956,260229.08308496876,1504223259
252213.6218408962,254267.3891686594,1503626384
252213.6218408962,254267.3891686594,1503739511
252213.6218408962,254267.3891686594,1504116820
252213.6218408962,254267.3891686594,1503725450
252213.6218408962,254267.3891686594,1503758531
246141.05975387606,256277.47940641228,1504210218
252213.6218408962,254267.3891686594,1503969350
252213.6218408962,254267.3891686594,1503662124
252213.6218408962,254267.3891686594,1503986004
252213.6218408962,254267.3891686594,1503750730
252213.6218408962,254267.3891686594,1503826514
252213.6218408962,254267.3891686594,1503758929
252213.6218408962,254267.3891686594,1503806130
252213.6218408962,254267.3891686594,1503647411
252213.5919858675,254278.4574851315,1503719420
252213.6218408962,254267.3891686594,1503803944
246141.05975387606,256277.47940641228,1504214550
252213.6218408962,254267.3891686594,1503661593
246130.51627114374,256266.38585956555,1504206100
252213.6218408962,254267.3891686594,1504002612
252213.6218408962,254267.3891686594,1503858650
252213.6218408962,254267.3891686594,1503814713
252213.6218408962,254267.3891686594,1503856341
252213.6218408962,254267.3891686594,1504168859
252213.6218408962,254267.3891686594,1504161803
246162.14668303094,256299.66651778598,1504201720
252213.6218408962,254267.3891686594,1503796112
252213.6218408962,254267.3891686594,1504164326
252213.6218408962,254267.3891686594,1503667263
252213.6218408962,254267.3891686594,1503663542
252213.6218408962,254267.3891686594,1504125110
252213.6218408962,254267.3891686594,1504149081
252213.6218408962,254267.3891686594,1503988284
252213.6218408962,254267.3891686594,1503828273
252213.6218408962,254267.3891686594,1503791132
252213.6218408962,254267.3891686594,1504162244
252213.6218408962,254267.3891686594,1503653983
250708.4278219233,255835.10119429295,1504222131
252711.0295878284,254058.43770787684,1503845740
252213.6218408962,254267.3891686594,1503627693
252213.6218408962,254267.3891686594,1503815131
252213.6218408962,254267.3891686594,1503797383
251891.68983221508,259999.9732094349,1504223005
252213.6218408962,254267.3891686594,1503974803
252213.6218408962,254267.3891686594,1503667494
252213.6218408962,254267.3891686594,1503673484
252213.6218408962,254267.3891686594,1503815320
253117.01108938048,260202.53034685287,1504223080
252213.6218408962,254267.3891686594,1504009953
252213.6218408962,254267.3891686594,1503750466
252213.6218408962,254267.3891686594,1503830251
252213.6218408962,254267.3891686594,1503835020
252213.6218408962,254267.3891686594,1503634004
252213.6218408962,254267.3891686594,1504009313
252213.6218408962,254267.3891686594,1503675922
252213.5919858675,254278.4574851315,1503841430
252213.6218408962,254267.3891686594,1503669872
250687.3455834758,255812.9091435562,1503778584
252213.6218408962,254267.3891686594,1503649891
252213.6218408962,254267.3891686594,1503824374
252213.6218408962,254267.3891686594,1503740147
252213.6218408962,254267.3891686594,1504139347
252213.6218408962,254267.3891686594,1503981682
250687.3455834758,255812.9091435562,1503779083
252213.6218408962,254267.3891686594,1503966111
252213.6218408962,254267.3891686594,1503620271
252213.6218408962,254267.3891686594,1504137865
252213.6218408962,254267.3891686594,1503621704
252213.6218408962,254267.3891686594,1503822472
252213.6218408962,254267.3891686594,1503628743
252213.6218408962,254267.3891686594,1503655763
252213.6218408962,254267.3891686594,1503799584
252213.6218408962,254267.3891686594,1503970471
252213.6218408962,254267.3891686594,1503838732
252213.6218408962,254267.3891686594,1503676692
252213.6218408962,254267.3891686594,1503750918
250708.4858155002,255812.96451510023,1504197874
252213.6218408962,254267.3891686594,1504126851
252213.6218408962,254267.3891686594,1503662202
252213.6218408962,254267.3891686594,1503838583
252213.6218408962,254267.3891686594,1503822803
252213.6218408962,254267.3891686594,1503751005
252213.6218408962,254267.3891686594,1503730694
252213.6218408962,254267.3891686594,1503975150
252213.6218408962,254267.3891686594,1503808260
251992.34515119097,254001.15209837488,1503664609
252213.6218408962,254267.3891686594,1504140867
252213.6218408962,254267.3891686594,1504147672
252213.6218408962,254267.3891686594,1503828110
252213.6218408962,254267.3891686594,1503986724
252711.0295878284,254058.43770787684,1503854480
252213.6218408962,254267.3891686594,1503858020
252213.6218408962,254267.3891686594,1503983994
252213.6218408962,254267.3891686594,1504150949
246130.51627114374,256266.38585956555,1504212300
252213.6218408962,254267.3891686594,1504159271
252213.6218408962,254267.3891686594,1504119291
252135.64142569652,251821.06679351383,1503665522
252213.6218408962,254267.3891686594,1503766914
252213.6218408962,254267.3891686594,1503672744
250687.37456817497,255801.84080415813,1504023297
252213.6218408962,254267.3891686594,1503727561
252213.6218408962,254267.3891686594,1503967662
252213.6218408962,254267.3891686594,1503993389
246141.05975387606,256277.47940641228,1504209568
252213.6218408962,254267.3891686594,1503741013
252213.6218408962,254267.3891686594,1504154000
252213.6218408962,254267.3891686594,1503668371
252213.6218408962,254267.3891686594,1503977590
252213.6218408962,254267.3891686594,1503979990
252213.6218408962,254267.3891686594,1503838433
252213.6218408962,254267.3891686594,1503654942
252213.6218408962,254267.3891686594,1503742551
252213.6218408962,254267.3891686594,1504166641
252213.6218408962,254267.3891686594,1503650202
252213.6218408962,254267.3891686594,1503732761
252213.6218408962,254267.3891686594,1504153484
252711.0295878284,254058.43770787684,1503845304
250687.3455834758,255812.9091435562,1503778901
252711.0295878284,254058.43770787684,1503853042
250422.40067180485,256077.859147761,1504222061
251761.3493687778,253413.90843876035,1503666549
250697.94469023973,255801.86848705943,1503772480
252213.6218408962,254267.3891686594,1503800790
252213.6218408962,254267.3891686594,1503795704
252213.6218408962,254267.3891686594,1503757879
246151.65600788733,256266.4362542051,1504201079
252213.6218408962,254267.3891686594,1503813330
252213.6218408962,254267.3891686594,1504142231
252213.6218408962,254267.3891686594,1503805570
252213.6218408962,254267.3891686594,1504124301
252213.6218408962,254267.3891686594,1503820711
250697.94469023973,255801.86848705943,1503772291
252213.6218408962,254267.3891686594,1504146934
252213.6218408962,254267.3891686594,1503647421
252213.6218408962,254267.3891686594,1504165982
252213.6218408962,254267.3891686594,1503628077
252213.6218408962,254267.3891686594,1503841014
252213.6218408962,254267.3891686594,1504116981
252213.6218408962,254267.3891686594,1504009183
252213.6218408962,254267.3891686594,1503830151
252213.6218408962,254267.3891686594,1503742428
252711.0295878284,254058.43770787684,1503845411
252213.6218408962,254267.3891686594,1503672382
252213.6218408962,254267.3891686594,1503669992
252213.6218408962,254267.3891686594,1504155117
252213.6218408962,254267.3891686594,1503671538
252213.6218408962,254267.3891686594,1503757184
252213.6218408962,254267.3891686594,1503799092
252213.6218408962,254267.3891686594,1503996330
252213.6218408962,254267.3891686594,1503975912
252213.6218408962,254267.3891686594,1503667291
252378.2652072631,252020.95229924197,1503665910
252213.6218408962,254267.3891686594,1503735880
246934.68507547549,255914.1299249428,1504200805
252213.6218408962,254267.3891686594,1504162329
252203.05088086423,254267.36065805607,1504117420
252213.6218408962,254267.3891686594,1503628863
252213.6218408962,254267.3891686594,1503838573
252213.6218408962,254267.3891686594,1503830022
252213.6218408962,254267.3891686594,1504158589
252213.6218408962,254267.3891686594,1503829813
252213.6218408962,254267.3891686594,1503814840
252213.6218408962,254267.3891686594,1503974533
252213.6218408962,254267.3891686594,1504009132
252213.6218408962,254267.3891686594,1503999021
250697.94469023973,255801.86848705943,1504199327
252213.6218408962,254267.3891686594,1504002113
252213.6218408962,254267.3891686594,1504153942
252213.6218408962,254267.3891686594,1503753611
252213.6218408962,254267.3891686594,1503654710
252213.6218408962,254267.3891686594,1503815754
252711.0295878284,254058.43770787684,1503849613
250697.94469023973,255801.86848705943,1504199710
252213.6218408962,254267.3891686594,1503989822
252711.0295878284,254058.43770787684,1503854444
252213.6218408962,254267.3891686594,1503648824
252213.6218408962,254267.3891686594,1503626932
252213.6218408962,254267.3891686594,1504142158
252213.6218408962,254267.3891686594,1503723084
246712.52681241205,255991.07138367114,1504200833
252213.6218408962,254267.3891686594,1503633841
252213.6218408962,254267.3891686594,1503671932
252213.6218408962,254267.3891686594,1503999481
252213.6218408962,254267.3891686594,1503675442
252213.6218408962,254267.3891686594,1503730824
252213.6218408962,254267.3891686594,1503744925
252213.6218408962,254267.3891686594,1503623633
252213.6218408962,254267.3891686594,1503836314
252213.6218408962,254267.3891686594,1503817080
252213.6218408962,254267.3891686594,1504009923
252213.6218408962,254267.3891686594,1504016592
252213.6218408962,254267.3891686594,1503997443
252213.6218408962,254267.3891686594,1504014363
252213.6218408962,254267.3891686594,1503833974
251960.78038465077,253945.7253817091,1503666598
252711.0295878284,254058.43770787684,1503846603
252213.6218408962,254267.3891686594,1503835452
250485.76275983662,256100.16115066336,1504222539
252213.6218408962,254267.3891686594,1504004530
252213.6218408962,254267.3891686594,1503623180
252213.6218408962,254267.3891686594,1504150994
252213.6218408962,254267.3891686594,1503741440
250521.94594401945,258435.69541211735,1504222786
252213.6218408962,254267.3891686594,1504138771
252213.6218408962,254267.3891686594,1503823624
252213.6218408962,254267.3891686594,1504126662
252213.6218408962,254267.3891686594,1503647812
252213.6218408962,254267.3891686594,1503660243
252213.6218408962,254267.3891686594,1503624770
252203.05088086423,254267.36065805607,1504117551
252213.6218408962,254267.3891686594,1503970962
252711.0295878284,254058.43770787684,1503848384
246130.48989154107,256277.45421199012,1504208216
252213.6218408962,254267.3891686594,1503821221
252213.6218408962,254267.3891686594,1503726219
252213.6218408962,254267.3891686594,1503804324
252213.6218408962,254267.3891686594,1503645570
252213.6218408962,254267.3891686594,1503764811
252711.0295878284,254058.43770787684,1503854730
252213.6218408962,254267.3891686594,1503859450
252213.6218408962,254267.3891686594,1503645924
252213.6218408962,254267.3891686594,1503969431
252213.6218408962,254267.3891686594,1504120892
257216.66299360403,260424.5188514857,1504223420
252213.6218408962,254267.3891686594,1503819360
252213.6218408962,254267.3891686594,1503966004
250687.3455834758,255812.9091435562,1503779825
252213.6218408962,254267.3891686594,1503760551
252213.6218408962,254267.3891686594,1503797914
252213.6218408962,254267.3891686594,1503975030
252213.6218408962,254267.3891686594,1503825280
252213.6218408962,254267.3891686594,1503678603
246141.05975387606,256277.47940641228,1504213748
247843.73760670715,255905.28716569883,1504200724
247896.6427124188,255883.28118399033,1504200720
252213.6218408962,254267.3891686594,1503803852
252213.6218408962,254267.3891686594,1503808110
248582.3919772182,256405.20583617187,1504200608
252213.6218408962,254267.3891686594,1503645193
252213.6218408962,254267.3891686594,1503809501
252213.6218408962,254267.3891686594,1504018619
252213.6218408962,254267.3891686594,1504159690
252213.6218408962,254267.3891686594,1503976812
252213.6218408962,254267.3891686594,1504172629
252213.6218408962,254267.3891686594,1503819414
252213.6218408962,254267.3891686594,1504155819
252213.6218408962,254267.3891686594,1503670600
252213.6218408962,254267.3891686594,1503966461
252203.05088086423,254267.36065805607,1504117410
252213.6218408962,254267.3891686594,1503654872
252213.6218408962,254267.3891686594,1503984831
252213.6218408962,254267.3891686594,1503631001
252213.6218408962,254267.3891686594,1503728428
252213.6218408962,254267.3891686594,1504118121
252213.6218408962,254267.3891686594,1503993034
250687.3455834758,255812.9091435562,1503779485
252213.6218408962,254267.3891686594,1503801681
252213.6218408962,254267.3891686594,1504011244
252213.6218408962,254267.3891686594,1503662074
252213.6218408962,254267.3891686594,1503730874
252213.6218408962,254267.3891686594,1504009532
250619.61156605528,257461.92745485523,1504197557
252721.57051680266,254069.53480880603,1503841739
252213.6218408962,254267.3891686594,1503727287
257216.66299360403,260424.5188514857,1504223433
252213.6218408962,254267.3891686594,1503771327
246172.8485521376,256244.34996765503,1504200988
252213.6218408962,254267.3891686594,1504150482
252283.1454167619,252009.62681515436,1503665768
252213.6218408962,254267.3891686594,1504154621
250517.55930124735,256067.03885609144,1504222535
252213.6218408962,254267.3891686594,1504165735
252213.6218408962,254267.3891686594,1503738156
252213.6218408962,254267.3891686594,1503670883
252213.6218408962,254267.3891686594,1503764761
252213.6218408962,254267.3891686594,1503814260
252213.6218408962,254267.3891686594,1503799482
252213.6218408962,254267.3891686594,1503741570
252711.0295878284,254058.43770787684,1503844944
252213.6218408962,254267.3891686594,1504008201
252213.6218408962,254267.3891686594,1504172746
252213.6218408962,254267.3891686594,1504144022
